category,query_id,avg_runtime_ms,avg_runtime_after,speedup,improvement_ms,improvement_pct,improved
two_table_joins,Q051,1.1221,1.1776,0.9528702445652175,-0.05549999999999988,-4.946083236788154,0
two_table_joins,Q052,0.3084,0.3954,0.779969650986343,-0.08699999999999997,-28.210116731517495,0
two_table_joins,Q053,0.7137,0.3873,1.8427575522850506,0.3264,45.73350147120639,1
two_table_joins,Q054,148.0187,145.7374,1.0156534973177784,2.2812999999999874,1.5412241831606328,0
two_table_joins,Q055,139.2074,141.1839,0.9860005283888603,-1.9764999999999873,-1.419823946140785,0
two_table_joins,Q056,136.2868,138.3687,0.984953967190557,-2.0818999999999903,-1.5275874112533205,0
two_table_joins,Q057,132.6179,133.2577,0.995198776505973,-0.6398000000000081,-0.4824386451602749,0
two_table_joins,Q058,126.6399,128.7294,0.9837682767106815,-2.089500000000001,-1.649953924474041,0
two_table_joins,Q059,119.4767,121.3602,0.9844800849042766,-1.8835000000000122,-1.5764580039455494,0
two_table_joins,Q060,116.3913,124.3685,0.9358583564166167,-7.977199999999996,-6.8537768716390275,0
two_table_joins,Q061,111.127,116.6135,0.9529514164312022,-5.486500000000007,-4.937143988409663,0
two_table_joins,Q062,106.7513,112.9079,0.9454723717295247,-6.156599999999997,-5.767236558243316,0
two_table_joins,Q063,169.7747,164.1676,1.0341547296786942,5.607100000000003,3.302671128265874,0
two_table_joins,Q064,149.4537,147.7236,1.0117117373256541,1.730099999999993,1.1576160376089673,0
two_table_joins,Q065,140.6842,141.8852,0.9915354103176371,-1.2009999999999934,-0.8536850620041152,0
two_table_joins,Q066,99.2123,103.0371,0.962879390044945,-3.824799999999996,-3.8551671516535713,0
two_table_joins,Q067,83.982,85.1433,0.9863606414127712,-1.1612999999999971,-1.3827963134957457,0
two_table_joins,Q068,49.3338,49.0359,1.0060751408661817,0.2978999999999985,0.6038456392980036,0
two_table_joins,Q069,3.9807,4.0234,0.9893870855495354,-0.042699999999999516,-1.0726756600597762,0
