category,query_id,query_number,avg_runtime_ms,min_runtime_ms,max_runtime_ms,runs,status,error,sql_preview
aggregation,Q186,697,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s_name, n_name, COUNT(DISTINCT ps_partkey) AS parts_supplied, AVG(ps_supplycost) AS avg_supply_cost, SUM(ps_avail"
aggregation,Q187,698,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_custkey, COUNT(DISTINCT o_orderkey) AS total_orders, COUNT(l_linenumber) AS total_lineitems, SUM(l_extendedpric"
aggregation,Q188,699,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s_name, n_name AS nation, COUNT(DISTINCT ps_partkey) AS unique_parts, SUM(ps_availqty) AS total_stock, MIN(ps_sup"
aggregation,Q189,700,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c_custkey, c_name, c_mktsegment, n_name AS nation, COUNT(DISTINCT o_orderkey) AS total_orders, MIN(o_orderdate) A"
aggregation,Q190,701,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_brand, p_type, p_size, COUNT(DISTINCT l_orderkey) AS order_appearances, SUM(l_quantity) AS total_qty_sold, SUM("
aggregation,Q191,702,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r_name, c_mktsegment, YEAR(o_orderdate) AS order_year, COUNT(DISTINCT o_orderkey) AS order_count, SUM(o_totalpric"
aggregation,Q192,703,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r_name AS region, n_name AS nation, p_type AS part_type, COUNT(DISTINCT ps_partkey) AS distinct_parts, SUM(ps_ava"
aggregation,Q193,704,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n_name, AVG(DATEDIFF(l_shipdate, o_orderdate)) AS avg_days_to_ship, AVG(DATEDIFF(l_receiptdate, l_shipdate)) AS a"
aggregation,Q194,705,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_shipmode, YEAR(l_shipdate) AS ship_year, COUNT(*) AS item_count, SUM(l_extendedprice) AS gross_revenue, SUM(l_e"
aggregation,Q195,706,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_type, COUNT(DISTINCT l_partkey) AS distinct_parts, COUNT(*) AS total_orders, SUM(l_quantity) AS total_qty, SUM("
aggregation,Q196,707,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n1.n_name AS supplier_nation, n2.n_name AS customer_nation, YEAR(o_orderdate) AS trade_year, SUM(l_extendedprice "
aggregation,Q197,708,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c_mktsegment, order_year, segment_revenue, segment_revenue / SUM(segment_revenue) OVER (PARTITION BY order_year) "
aggregation,Q198,709,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n_name, p_brand, SUM(ps_availqty) AS total_stock, AVG(ps_supplycost) AS avg_unit_cost, SUM(ps_availqty * ps_suppl"
aggregation,Q199,710,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_orderpriority, o_orderstatus, YEAR(o_orderdate) AS order_year, COUNT(*) AS order_count, SUM(o_totalprice) AS to"
aggregation,Q200,711,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r_name AS region, n_name AS nation, c_mktsegment AS market_segment, YEAR(o_orderdate) AS order_year, COUNT(DISTIN"
complex_queries,Q001,712,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH customer_revenue AS ( SELECT o_custkey, SUM(o_totalprice) AS total_revenue FROM orders GROUP BY o_custkey ) SELECT "
complex_queries,Q002,713,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH supplier_revenue AS ( SELECT l_suppkey, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem GROUP BY l"
complex_queries,Q003,714,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH nation_orders AS ( SELECT n_name, COUNT(DISTINCT o_orderkey) AS order_count, SUM(o_totalprice)          AS total_va"
complex_queries,Q004,715,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH part_demand AS ( SELECT l_partkey, SUM(l_quantity)                          AS total_ordered, SUM(l_extendedprice *"
complex_queries,Q005,716,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH customer_years AS ( SELECT o_custkey, COUNT(DISTINCT YEAR(o_orderdate)) AS active_years FROM orders GROUP BY o_cust"
complex_queries,Q006,717,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH region_revenue AS ( SELECT r_name, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem JOIN orders  ON"
complex_queries,Q007,718,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH monthly_revenue AS ( SELECT DATE_FORMAT(o_orderdate, '%Y-%m') AS order_month, SUM(o_totalprice)                 AS "
complex_queries,Q008,719,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH nation_supply AS ( SELECT n_name, SUM(l_extendedprice * (1 - l_discount)) AS supply_revenue FROM lineitem JOIN supp"
complex_queries,Q009,720,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH order_counts AS ( SELECT o_custkey, COUNT(*) AS num_orders FROM orders GROUP BY o_custkey ), buckets AS ( SELECT o_"
complex_queries,Q010,721,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH part_profit AS ( SELECT p_type, p_partkey, p_name, SUM(l_extendedprice * (1 - l_discount))                  AS reve"
complex_queries,Q011,722,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH customer_totals AS ( SELECT o_custkey, SUM(o_totalprice) AS total_spend FROM orders GROUP BY o_custkey ), percentil"
complex_queries,Q012,723,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH stock_levels AS ( SELECT ps_partkey, SUM(ps_availqty) AS total_stock FROM partsupp GROUP BY ps_partkey ), demand_le"
complex_queries,Q013,724,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH yearly_regional AS ( SELECT r_name, YEAR(o_orderdate) AS yr, SUM(o_totalprice) AS revenue FROM orders JOIN customer"
complex_queries,Q014,725,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH clerk_stats AS ( SELECT o_clerk, COUNT(*)          AS total_orders, SUM(o_totalprice) AS total_value, AVG(o_totalpr"
complex_queries,Q015,726,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH ordered_dates AS ( SELECT o_custkey, o_orderdate, LAG(o_orderdate) OVER (PARTITION BY o_custkey ORDER BY o_orderdat"
complex_queries,Q016,727,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH trade_pairs AS ( SELECT n1.n_name AS supplier_nation, n2.n_name AS customer_nation, SUM(l_extendedprice * (1 - l_di"
complex_queries,Q017,728,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH segment_avg AS ( SELECT c_mktsegment, AVG(c_acctbal) AS avg_balance FROM customer GROUP BY c_mktsegment ) SELECT c_"
complex_queries,Q018,729,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH brand_region_revenue AS ( SELECT r_name, p_brand, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM lineitem "
complex_queries,Q019,730,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH supplier_yearly AS ( SELECT l_suppkey, YEAR(l_shipdate) AS yr, SUM(l_extendedprice * (1 - l_discount)) AS yearly_re"
complex_queries,Q020,731,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH order_values AS ( SELECT o_orderkey, o_totalprice, NTILE(10) OVER (ORDER BY o_totalprice) AS decile FROM orders ) S"
complex_queries,Q021,732,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH supplier_counts AS ( SELECT ps_partkey, COUNT(DISTINCT ps_suppkey) AS num_suppliers FROM partsupp GROUP BY ps_partk"
complex_queries,Q022,733,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH quarterly AS ( SELECT YEAR(o_orderdate)    AS yr, QUARTER(o_orderdate) AS qtr, COUNT(*)              AS order_count"
complex_queries,Q023,734,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH returned_parts AS ( SELECT DISTINCT l_partkey FROM lineitem WHERE l_returnflag = 'R' ) SELECT p_partkey, p_name, p_"
complex_queries,Q024,735,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH ship_delays AS ( SELECT c_nationkey, l_orderkey, DATEDIFF(l_shipdate, o_orderdate)    AS order_to_ship, DATEDIFF(l_"
complex_queries,Q025,736,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"WITH last_orders AS ( SELECT o_custkey, MAX(o_orderdate) AS last_order_date FROM orders GROUP BY o_custkey ), churn_flag"
complex_queries,Q026,737,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c_custkey, c_name, o_orderkey, o_totalprice FROM customer JOIN orders ON c_custkey = o_custkey WHERE o_totalprice"
complex_queries,Q027,738,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_partkey, p_name, p_brand, p_retailprice FROM part p WHERE p_retailprice > ( SELECT AVG(p2.p_retailprice) FROM p"
complex_queries,Q028,739,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s_suppkey, s_name, s_nationkey, part_count FROM supplier JOIN ( SELECT ps_suppkey, COUNT(DISTINCT ps_partkey) AS "
complex_queries,Q029,740,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_orderkey, o_custkey, o_totalprice, item_count FROM orders JOIN ( SELECT l_orderkey, COUNT(*) AS item_count FROM"
complex_queries,Q030,741,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n_name, AVG(c_acctbal) AS avg_balance FROM customer JOIN nation ON c_nationkey = n_nationkey GROUP BY n_name HAVI"
complex_queries,Q031,742,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT ps1.ps_partkey, ps1.ps_suppkey, ps1.ps_supplycost FROM partsupp ps1 WHERE ps1.ps_supplycost = ( SELECT MIN(ps2.ps"
complex_queries,Q032,743,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c_custkey, c_name, c_mktsegment, total_spend FROM customer JOIN ( SELECT o_custkey, SUM(o_totalprice) AS total_sp"
complex_queries,Q033,744,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s_suppkey, s_name, MIN(ps_supplycost) AS cheapest_part_cost FROM supplier JOIN partsupp ON s_suppkey = ps_suppkey"
complex_queries,Q034,745,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_orderkey, l_partkey, l_quantity FROM lineitem l WHERE l_quantity > ( SELECT AVG(l2.l_quantity) FROM lineitem l2"
complex_queries,Q035,746,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_orderkey, o_custkey, o_orderdate, o_totalprice FROM orders o WHERE o_orderdate > ( SELECT MIN(o2.o_orderdate) F"
complex_queries,Q036,747,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_partkey, p_type, SUM(l_extendedprice * (1 - l_discount)) AS part_revenue FROM lineitem JOIN part ON l_partkey ="
complex_queries,Q037,748,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_custkey, COUNT(DISTINCT YEAR(o_orderdate)) AS active_years FROM orders GROUP BY o_custkey HAVING COUNT(DISTINCT"
complex_queries,Q038,749,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s_suppkey, s_name FROM supplier WHERE NOT EXISTS ( SELECT 1 FROM partsupp ps WHERE ps.ps_suppkey = s_suppkey AND "
complex_queries,Q039,750,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT o_orderkey FROM orders WHERE NOT EXISTS ( SELECT 1 FROM lineitem l WHERE l.l_orderkey = o_orderkey AND l
complex_queries,Q040,751,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_custkey, MAX(o_totalprice)  AS best_order, AVG(o_totalprice)  AS avg_order FROM orders GROUP BY o_custkey HAVIN"
complex_queries,Q041,752,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT ps_partkey, COUNT(DISTINCT ps_suppkey) AS supplier_count FROM partsupp GROUP BY ps_partkey HAVING COUNT(DISTINCT "
complex_queries,Q042,753,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT n_name FROM nation WHERE ( SELECT SUM(ps_availqty) FROM partsupp JOIN supplier ON ps_suppkey = s_suppkey WHERE s_
complex_queries,Q043,754,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_orderkey, l_linenumber, l_shipdate FROM lineitem l WHERE l_shipdate = ( SELECT MAX(l2.l_shipdate) FROM lineitem"
complex_queries,Q044,755,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT o_custkey FROM orders o WHERE o_totalprice = (SELECT MAX(o2.o_totalprice) FROM orders o2 WHERE o2.o_custkey = o.o
complex_queries,Q045,756,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT ps_partkey, MAX(ps_supplycost) - MIN(ps_supplycost) AS cost_spread, MAX(ps_supplycost)                      AS ma"
complex_queries,Q046,757,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_orderkey, o_orderpriority, o_totalprice FROM orders o WHERE o_totalprice < ( SELECT MIN_10PCT FROM ( SELECT o_o"
complex_queries,Q047,758,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT DISTINCT s_suppkey, s_name FROM supplier s JOIN ( SELECT l_suppkey, SUM(l_extendedprice * (1 - l_discount)) AS re"
complex_queries,Q048,759,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n_name, c_custkey, c_name, c_acctbal FROM customer JOIN nation ON c_nationkey = n_nationkey WHERE c_acctbal = ( S"
complex_queries,Q049,760,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT o_orderkey FROM orders WHERE EXISTS ( SELECT 1 FROM lineitem l1 WHERE l1.l_orderkey = o_orderkey AND l1.
complex_queries,Q050,761,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT l_partkey FROM lineitem JOIN orders ON l_orderkey = o_orderkey GROUP BY l_partkey HAVING COUNT(DISTINCT YEAR(o_or
complex_queries,Q051,762,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT 'Customer' AS entity_type, c_name     AS entity_name, n_name     AS nation FROM customer JOIN nation ON c_nationk"
complex_queries,Q052,763,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c_custkey, c_name, 'High Spender' AS tag FROM customer JOIN ( SELECT o_custkey, SUM(o_totalprice) AS total FROM o"
complex_queries,Q053,764,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"(SELECT l_partkey, 'Top Revenue' AS category, SUM(l_extendedprice * (1 - l_discount)) AS metric FROM lineitem GROUP BY l"
complex_queries,Q054,765,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c_custkey, c_name, 0 AS order_count FROM customer WHERE c_custkey NOT IN (SELECT DISTINCT o_custkey FROM orders) "
complex_queries,Q055,766,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_orderkey, o_custkey, o_totalprice, '1-URGENT' AS priority_label FROM orders WHERE o_orderpriority = '1-URGENT' "
complex_queries,Q056,767,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n_name FROM ( SELECT n_name, COUNT(*) AS cnt FROM customer JOIN nation ON c_nationkey = n_nationkey GROUP BY n_na"
complex_queries,Q057,768,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_orderkey, l_linenumber, 'Returned' AS issue FROM lineitem WHERE l_returnflag = 'R' UNION ALL SELECT l_orderkey,"
complex_queries,Q058,769,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_orderkey, o_totalprice, o_orderpriority, 'Order' AS source FROM orders WHERE o_totalprice > 300000 UNION ALL SE"
complex_queries,Q059,770,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT p_brand FROM lineitem JOIN part    ON l_partkey  = p_partkey JOIN orders  ON l_orderkey = o_orderkey JOI
complex_queries,Q060,771,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s_suppkey, s_name, s_acctbal, r_name FROM supplier JOIN nation ON s_nationkey = n_nationkey JOIN region ON n_regi"
complex_queries,Q061,772,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n_name, 'Revenue' AS type, SUM(l_extendedprice * (1 - l_discount)) AS amount FROM lineitem JOIN orders   ON l_ord"
complex_queries,Q062,773,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"(SELECT p_brand, 'Top Revenue' AS category FROM lineitem JOIN part ON l_partkey = p_partkey GROUP BY p_brand ORDER BY SU"
complex_queries,Q063,774,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT l1.l_orderkey FROM lineitem l1 WHERE l1.l_shipmode = 'MAIL' AND l1.l_orderkey IN ( SELECT l2.l_orderkey 
complex_queries,Q064,775,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n_name, cust_count, supp_count, order_count, cust_count + supp_count + order_count AS activity_score FROM ( SELEC"
complex_queries,Q065,776,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_orderkey, l_linenumber, l_discount, l_tax FROM lineitem WHERE l_discount > (SELECT AVG(l_discount) FROM lineite"
complex_queries,Q066,777,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_custkey, o_orderkey, o_totalprice, 'Best' AS label FROM orders o WHERE o_totalprice = ( SELECT MAX(o2.o_totalpr"
complex_queries,Q067,778,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT DISTINCT l_partkey, 'Q1' AS quarter FROM lineitem JOIN orders ON l_orderkey = o_orderkey WHERE QUARTER(o_orderdat"
complex_queries,Q068,779,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT 'Customer' AS role, c_name AS name, c_acctbal AS balance FROM customer JOIN nation ON c_nationkey = n_nationkey J"
complex_queries,Q069,780,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_orderkey, l_linenumber, l_discount AS value, 'High Discount' AS flag FROM lineitem WHERE l_discount >= 0.09 UNI"
complex_queries,Q070,781,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT o_orderkey FROM orders WHERE o_orderpriority = '1-URGENT' AND o_orderkey IN ( SELECT DISTINCT l_orderkey FROM lin
complex_queries,Q071,782,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT n_name FROM ( SELECT n_name FROM customer JOIN nation ON c_nationkey = n_nationkey GROUP BY n_name HAVING AVG(c_a
complex_queries,Q072,783,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT '1994' AS yr, n_name, SUM(o_totalprice) AS revenue FROM orders JOIN customer ON o_custkey = c_custkey JOIN nation"
complex_queries,Q073,784,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT p_partkey FROM part WHERE p_type LIKE 'STANDARD%' AND p_partkey IN ( SELECT p_partkey FROM part WHERE p_
complex_queries,Q074,785,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT l_shipmode FROM lineitem WHERE YEAR(l_shipdate) = 1994 AND l_shipmode IN ( SELECT DISTINCT l_shipmode FR
complex_queries,Q075,786,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT o1.o_custkey FROM orders o1 JOIN orders o2 ON o1.o_custkey = o2.o_custkey AND YEAR(o1.o_orderdate) = YEA
complex_queries,Q076,787,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c_custkey, c_name FROM customer WHERE EXISTS ( SELECT 1 FROM orders WHERE o_custkey = c_custkey AND o_orderpriori"
complex_queries,Q077,788,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s_suppkey, s_name FROM supplier WHERE NOT EXISTS ( SELECT 1 FROM lineitem WHERE l_suppkey = s_suppkey AND l_retur"
complex_queries,Q078,789,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT DISTINCT p_partkey, p_name FROM part WHERE EXISTS ( SELECT 1 FROM lineitem JOIN orders   ON l_orderkey = o_orderk"
complex_queries,Q079,790,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT n_name FROM nation WHERE NOT EXISTS ( SELECT 1 FROM supplier WHERE s_nationkey = n_nationkey ) ORDER BY n_name
complex_queries,Q080,791,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT o_custkey FROM orders WHERE YEAR(o_orderdate) = 1996 GROUP BY o_custkey HAVING COUNT(DISTINCT QUARTER(o_orderdate
complex_queries,Q081,792,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT ps_partkey FROM partsupp GROUP BY ps_partkey HAVING COUNT(DISTINCT ps_suppkey) >= 3 ORDER BY ps_partkey
complex_queries,Q082,793,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s_suppkey, s_name FROM supplier WHERE NOT EXISTS ( SELECT DISTINCT p_type FROM part WHERE NOT EXISTS ( SELECT 1 F"
complex_queries,Q083,794,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT o_orderkey FROM orders WHERE EXISTS ( SELECT l_shipmode FROM lineitem WHERE l_orderkey = o_orderkey GROUP BY l_sh
complex_queries,Q084,795,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT c_custkey FROM customer WHERE c_mktsegment = 'BUILDING' AND c_custkey IN ( SELECT c_custkey FROM customer WHERE c
complex_queries,Q085,796,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT DISTINCT s_suppkey, s_name FROM supplier WHERE EXISTS ( SELECT 1 FROM lineitem JOIN orders   ON l_orderkey = o_or"
complex_queries,Q086,797,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_partkey, p_name FROM part WHERE NOT EXISTS ( SELECT 1 FROM lineitem WHERE l_partkey = p_partkey AND l_quantity "
complex_queries,Q087,798,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT o_custkey FROM orders GROUP BY o_custkey HAVING COUNT(DISTINCT YEAR(o_orderdate)) = 7 ORDER BY o_custkey
complex_queries,Q088,799,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT r_name FROM region WHERE EXISTS ( SELECT 1 FROM supplier JOIN nation ON s_nationkey = n_nationkey WHERE n_regionk
complex_queries,Q089,800,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT l_orderkey FROM lineitem JOIN part ON l_partkey = p_partkey GROUP BY l_orderkey HAVING COUNT(DISTINCT SUBSTRING(p
complex_queries,Q090,801,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s_suppkey, s_name, COUNT(DISTINCT ps_partkey) AS part_count FROM supplier JOIN partsupp ON s_suppkey = ps_suppkey"
complex_queries,Q091,802,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT c_custkey, c_name FROM customer WHERE c_acctbal >= 0 AND NOT EXISTS ( SELECT 1 FROM orders WHERE o_custkey = c_cu"
complex_queries,Q092,803,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT l_partkey FROM lineitem GROUP BY l_partkey HAVING COUNT(DISTINCT l_shipmode) = 7 ORDER BY l_partkey
complex_queries,Q093,804,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT o_custkey FROM orders o WHERE YEAR(o_orderdate) = 1997 AND o_totalprice = ( SELECT MAX(o2.o_totalprice) FROM orde
complex_queries,Q094,805,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT n_name FROM nation WHERE NOT EXISTS ( SELECT 1 FROM supplier WHERE s_nationkey = n_nationkey AND s_acctbal <= 0 )
complex_queries,Q095,806,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT l_partkey FROM lineitem JOIN orders   ON l_orderkey = o_orderkey JOIN customer ON o_custkey  = c_custkey
complex_queries,Q096,807,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT o_custkey FROM orders GROUP BY o_custkey HAVING COUNT(DISTINCT o_orderpriority) = 5 ORDER BY o_custkey
complex_queries,Q097,808,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,SELECT DISTINCT l_suppkey FROM lineitem WHERE YEAR(l_shipdate) = 1993 AND l_suppkey IN ( SELECT DISTINCT l_suppkey FROM 
complex_queries,Q098,809,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT ps_partkey, MAX(ps_supplycost) - MIN(ps_supplycost) AS cost_range FROM partsupp GROUP BY ps_partkey HAVING MAX(ps"
complex_queries,Q099,810,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_custkey, SUM(l_extendedprice * l_discount) AS discount_savings FROM lineitem JOIN orders ON l_orderkey = o_orde"
complex_queries,Q100,811,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_orderkey, COUNT(*) AS lineitem_count, SUM(l_extendedprice * (1 - l_discount)) AS order_revenue FROM lineitem GR"
complex_queries,Q101,812,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT decile, COUNT(*)          AS customers, SUM(total_spend)  AS decile_revenue, AVG(total_spend)  AS avg_spend FROM "
complex_queries,Q102,813,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT n_name, total_parts, total_stock, avg_cost, RANK() OVER (ORDER BY total_stock * (1.0 / NULLIF(avg_cost, 0)) DESC)"
complex_queries,Q103,814,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT tier, COUNT(*)         AS customer_count, AVG(total_spend) AS avg_spend, SUM(total_spend) AS tier_revenue FROM ( "
complex_queries,Q104,815,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT p_brand, p_type, SUM(total_stock)   AS total_supply, SUM(total_demand)  AS total_demand, ROUND(SUM(total_stock) /"
complex_queries,Q105,816,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT s_suppkey, s_name, revenue, cost, ROUND(revenue / NULLIF(cost, 0), 4) AS profitability_index FROM ( SELECT l_supp"
complex_queries,Q106,817,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT r_name, n_name, orders_count, total_revenue, total_revenue / SUM(total_revenue) OVER (PARTITION BY r_name) * 100 "
complex_queries,Q107,818,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT o_orderkey, o_custkey, YEAR(o_orderdate) AS order_year, o_totalprice, pct_rank FROM ( SELECT *, PERCENT_RANK() OV"
complex_queries,Q108,819,,,,3,ERROR,2013 (HY000): Lost connection to MySQL server during query,"SELECT l_partkey, p_name, total_ordered, total_returned, ROUND(total_returned / NULLIF(total_ordered, 0) * 100, 2) AS re"
