query_id,category,avg_runtime_ms,min_runtime_ms,max_runtime_ms,runs,status,has_full_scan,full_scan_table_count,max_join_type_score,index_coverage_ratio,num_indexes_used,has_no_index,has_filesort,has_temp_table,num_tables,total_rows_examined,max_rows_examined,sql_preview
THR_Q071,three_table_joins,20.2018,19.8133,20.6149,3,OK,"SELECT r.R_NAME        AS region, COUNT(s.S_SUPPKEY) AS supplier_count FROM   SU"
THR_Q072,three_table_joins,100.0717,97.8291,102.2491,3,OK,"SELECT n.N_NAME        AS nation, AVG(s.S_ACCTBAL) AS avg_balance, COUNT(s.S_SUP"
THR_Q073,three_table_joins,87.7264,86.5452,88.923,3,OK,"SELECT r.R_NAME        AS region, MAX(s.S_ACCTBAL) AS max_balance FROM   SUPPLIE"
THR_Q074,three_table_joins,92.5813,92.3979,92.89,3,OK,"SELECT s.S_NAME, n.N_NAME        AS nation, r.R_NAME        AS region, s.S_ACCTB"
THR_Q075,three_table_joins,27.3413,27.123,27.734,3,OK,"SELECT n.N_NAME        AS nation, COUNT(s.S_SUPPKEY) AS supplier_count FROM   SU"
THR_Q076,three_table_joins,6.2273,6.1407,6.3391,3,OK,SELECT DISTINCT r.R_NAME   AS region FROM   SUPPLIER s JOIN   NATION   n ON s.S_
THR_Q077,three_table_joins,41.0249,33.8018,48.6619,3,OK,"SELECT s.S_NAME, n.N_NAME        AS nation, s.S_ACCTBAL FROM   SUPPLIER s JOIN  "
THR_Q078,three_table_joins,2032.503,1903.3108,2282.6121,3,OK,"SELECT c.C_CUSTKEY, c.C_NAME, n.N_NAME        AS nation, r.R_NAME        AS regi"
THR_Q079,three_table_joins,369.6742,367.2099,372.7028,3,OK,"SELECT c.C_CUSTKEY, c.C_NAME, n.N_NAME        AS nation FROM   CUSTOMER c JOIN  "
THR_Q080,three_table_joins,358.2892,356.2927,361.1119,3,OK,"SELECT c.C_CUSTKEY, c.C_NAME, c.C_ACCTBAL FROM   CUSTOMER c JOIN   NATION   n ON"
THR_Q081,three_table_joins,294.7346,294.421,295.264,3,OK,"SELECT r.R_NAME        AS region, COUNT(c.C_CUSTKEY) AS customer_count FROM   CU"
THR_Q082,three_table_joins,1969.0324,1966.5182,1972.7981,3,OK,"SELECT n.N_NAME        AS nation, AVG(c.C_ACCTBAL) AS avg_balance FROM   CUSTOME"
THR_Q083,three_table_joins,1866.5884,1866.0131,1867.4841,3,OK,"SELECT r.R_NAME        AS region, SUM(c.C_ACCTBAL) AS total_balance, COUNT(c.C_C"
THR_Q084,three_table_joins,1947.0557,1946.5659,1947.8021,3,OK,"SELECT c.C_NAME, n.N_NAME        AS nation, r.R_NAME        AS region, c.C_ACCTB"
THR_Q085,three_table_joins,2087.5639,2077.6148,2100.6799,3,OK,"SELECT n.N_NAME        AS nation, AVG(c.C_ACCTBAL) AS avg_balance FROM   CUSTOME"
THR_Q086,three_table_joins,1753.4952,1736.5768,1771.1718,3,OK,"SELECT r.R_NAME        AS region, COUNT(c.C_CUSTKEY) AS high_balance_count FROM "
THR_Q087,three_table_joins,0.495,0.3119,0.8409,3,OK,"SELECT DISTINCT r.R_NAME   AS region, n.N_NAME             AS nation FROM   CUST"
THR_Q088,three_table_joins,13008.0494,6637.7311,23751.1871,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, p.P_TYPE, l.L_QUANTITY FROM   ORDERS   o JOIN   C"
THR_Q093,three_table_joins,55375.5354,47584.156,70056.2422,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, p.P_NAME, l.L_DISCOUNT FROM   ORDERS   o JOIN   C"
THR_Q097,three_table_joins,125000.6906,103874.3691,156234.0989,3,OK,"SELECT r.R_NAME        AS region, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS"
THR_Q103,three_table_joins,68444.3204,60680.459,77254.144,3,OK,"SELECT cn.N_NAME       AS cust_nation, sn.N_NAME       AS supp_nation, SUM(l.L_E"
THR_Q106,three_table_joins,30.232,1.502,85.012,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, cn.N_NAME       AS cust_nation, p.P_NAME, s.S_NAM"
THR_Q117,three_table_joins,95201.8073,84719.0309,115163.9462,3,OK,"SELECT c.C_MKTSEGMENT, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS net_revenu"
THR_Q119,three_table_joins,19415.9358,14640.0921,28915.2212,3,OK,"SELECT r.R_NAME        AS region, SUM(ps.PS_AVAILQTY * ps.PS_SUPPLYCOST) AS stoc"
THR_Q121,three_table_joins,34977.7288,29653.9528,45536.5458,3,OK,"SELECT c.C_MKTSEGMENT, YEAR(o.O_ORDERDATE) AS order_year, COUNT(o.O_ORDERKEY)  A"
THR_Q123,three_table_joins,36408.6618,32427.8312,44041.0881,3,OK,"SELECT c.C_MKTSEGMENT, n.N_NAME        AS nation, MAX(o.O_TOTALPRICE) AS max_ord"
THR_Q124,three_table_joins,24201.4089,19420.387,33740.2928,3,OK,"SELECT p.P_CONTAINER, r.R_NAME        AS region, AVG(ps.PS_SUPPLYCOST) AS avg_co"
THR_Q125,three_table_joins,101821.4321,78066.4949,133811.1403,3,OK,"SELECT c.C_MKTSEGMENT, YEAR(o.O_ORDERDATE)   AS yr, MONTH(o.O_ORDERDATE)  AS mo,"
THR_Q128,three_table_joins,26260.69,20306.808,38130.265,3,OK,"SELECT p.P_BRAND, r.R_NAME        AS region, SUM(ps.PS_AVAILQTY * ps.PS_SUPPLYCO"
THR_Q130,three_table_joins,30870.3094,30440.2039,31703.7892,3,OK,"SELECT n.N_NAME        AS nation, SUM(o.O_TOTALPRICE)   AS total_revenue FROM   "
THR_Q131,three_table_joins,30039.892,29489.5561,30933.9981,3,OK,"SELECT s.S_SUPPKEY, s.S_NAME, COUNT(ps.PS_PARTKEY) AS part_count FROM   SUPPLIER"
THR_Q133,three_table_joins,360.0948,307.1811,464.268,3,OK,"SELECT r.R_NAME        AS region, COUNT(c.C_CUSTKEY) AS customer_count FROM   CU"
THR_Q134,three_table_joins,132077.1923,127933.733,139611.141,3,OK,"SELECT p.P_TYPE, COUNT(l.L_LINENUMBER) AS line_count FROM   LINEITEM l JOIN   PA"
THR_Q135,three_table_joins,10264.2291,9267.385,12248.5521,3,OK,"SELECT c.C_MKTSEGMENT, n.N_NAME        AS nation, AVG(c.C_ACCTBAL) AS avg_balanc"
THR_Q136,three_table_joins,16572.9263,11916.6946,25878.989,3,OK,"SELECT n.N_NAME        AS nation, SUM(ps.PS_AVAILQTY) AS total_stock FROM   SUPP"
THR_Q137,three_table_joins,14522.9591,13743.5942,16044.595,3,OK,"SELECT p.P_CONTAINER, AVG(ps.PS_SUPPLYCOST) AS avg_cost, COUNT(DISTINCT p.P_PART"
THR_Q139,three_table_joins,582.6257,540.3152,663.305,3,OK,"SELECT n.N_NAME        AS nation, COUNT(c.C_CUSTKEY) AS customer_count FROM   CU"
THR_Q140,three_table_joins,43202.0276,34047.035,60756.779,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, n.N_NAME        AS nation, r.R_NAME        AS reg"
THR_Q141,three_table_joins,9593.8305,4330.579,20070.8983,3,OK,"SELECT s.S_NAME, p.P_NAME, ps.PS_AVAILQTY * ps.PS_SUPPLYCOST AS stock_value FROM"
THR_Q142,three_table_joins,120661.3685,94921.3958,169484.3438,3,OK,"SELECT n.N_NAME        AS nation, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS"
THR_Q143,three_table_joins,43749.6969,42903.6491,45411.5987,3,OK,"SELECT c.C_CUSTKEY, c.C_NAME, n.N_NAME        AS nation, COUNT(o.O_ORDERKEY) AS "
THR_Q144,three_table_joins,39324.5378,35455.2593,44007.3731,3,OK,"SELECT p.P_BRAND, SUM(l.L_EXTENDEDPRICE * (1 - l.L_DISCOUNT)) AS revenue FROM   "
THR_Q145,three_table_joins,5.8189,0.7041,15.907,3,OK,"SELECT o.O_ORDERKEY, o.O_ORDERDATE, c.C_NAME, n.N_NAME        AS nation, o.O_TOT"
THR_Q146,three_table_joins,14973.0914,13343.677,18132.067,3,OK,"SELECT p.P_NAME, s.S_NAME, n.N_NAME        AS nation, ps.PS_SUPPLYCOST FROM   PA"
THR_Q148,three_table_joins,12699.9753,10654.1629,16652.0929,3,OK,"SELECT s.S_NAME, n.N_NAME        AS nation, AVG(ps.PS_SUPPLYCOST) AS avg_cost FR"
THR_Q149,three_table_joins,104879.1789,90601.3238,130833.05,3,OK,"SELECT n.N_NAME        AS nation, YEAR(o.O_ORDERDATE) AS order_year, SUM(l.L_EXT"
THR_Q150,three_table_joins,1186.3424,772.7041,2008.647,3,OK,"SELECT c.C_CUSTKEY, c.C_NAME, n.N_NAME        AS nation FROM   CUSTOMER c JOIN  "
THR_Q151,three_table_joins,5549.8983,5227.0968,6171.3371,3,OK,"SELECT c.C_CUSTKEY, c.C_NAME, n.N_NAME        AS nation FROM   CUSTOMER c JOIN  "
THR_Q152,three_table_joins,7789.3412,2417.5341,18476.8989,3,OK,"SELECT s.S_SUPPKEY, s.S_NAME, n.N_NAME        AS nation FROM   SUPPLIER s JOIN  "
THR_Q153,three_table_joins,106160.0456,61612.1049,166277.8201,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, n.N_NAME        AS nation FROM   ORDERS   o JOIN "
THR_Q154,three_table_joins,11078.7126,7666.8451,17679.07,3,OK,"SELECT p.P_PARTKEY, p.P_NAME FROM   PART p WHERE  p.P_PARTKEY IN ( SELECT ps.PS_"
THR_Q155,three_table_joins,4299.6727,3782.6509,5323.8769,3,OK,"SELECT c.C_CUSTKEY, c.C_NAME, n.N_NAME        AS nation, r.R_NAME        AS regi"
THR_Q156,three_table_joins,141053.0047,136854.6312,148065.4211,3,OK,"SELECT DISTINCT o.O_ORDERKEY, o.O_TOTALPRICE FROM   ORDERS o WHERE  o.O_ORDERKEY"
THR_Q157,three_table_joins,4540.5103,1402.8013,10794.9958,3,OK,"SELECT s.S_SUPPKEY, s.S_NAME, n.N_NAME        AS nation FROM   SUPPLIER s JOIN  "
THR_Q158,three_table_joins,649.9934,308.5492,1330.3173,3,OK,"SELECT c.C_CUSTKEY, c.C_NAME, c.C_NATIONKEY FROM   CUSTOMER c WHERE  c.C_NATIONK"
THR_Q159,three_table_joins,95905.1558,82069.6478,118478.6789,3,OK,"SELECT DISTINCT p.P_PARTKEY, p.P_NAME, p.P_BRAND FROM   PART p WHERE  p.P_PARTKE"
THR_Q160,three_table_joins,33608.8479,24794.8937,51146.6191,3,OK,SELECT DISTINCT r.R_NAME   AS region FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_
THR_Q161,three_table_joins,54485.5696,43668.8488,71275.3029,3,OK,SELECT DISTINCT p.P_BRAND FROM   LINEITEM  l JOIN   ORDERS    o  ON l.L_ORDERKEY
THR_Q163,three_table_joins,45729.002,41585.66,49815.1009,3,OK,SELECT DISTINCT p.P_CONTAINER FROM   LINEITEM  l JOIN   ORDERS    o  ON l.L_ORDE
THR_Q164,three_table_joins,54977.284,49294.7812,65815.6559,3,OK,SELECT DISTINCT c.C_MKTSEGMENT FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKE
THR_Q165,three_table_joins,21510.0331,18808.846,26552.9282,3,OK,"SELECT DISTINCT r.R_NAME  AS region, p.P_BRAND FROM   PART     p JOIN   PARTSUPP"
THR_Q166,three_table_joins,46273.7453,16623.246,100894.8331,3,OK,SELECT DISTINCT l.L_SHIPMODE FROM   LINEITEM l JOIN   ORDERS   o ON l.L_ORDERKEY
THR_Q167,three_table_joins,40501.6653,34704.4339,51833.873,3,OK,"SELECT r.R_NAME        AS region, YEAR(o.O_ORDERDATE) AS order_year, SUM(o.O_TOT"
THR_Q169,three_table_joins,103994.0829,74207.6507,162488.9011,3,OK,"SELECT n.N_NAME        AS nation, COUNT(DISTINCT o.O_ORDERKEY) AS late_orders FR"
THR_Q170,three_table_joins,329.8293,10.5181,946.281,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, n.N_NAME        AS nation, o.O_TOTALPRICE FROM   "
THR_Q172,three_table_joins,46771.5243,39979.8059,60135.3259,3,OK,"SELECT n.N_NAME        AS nation, SUM(CASE WHEN YEAR(o.O_ORDERDATE) = 1995 THEN "
THR_Q173,three_table_joins,85494.5999,62008.7059,107912.8499,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME, l.L_SHIPDATE, o.O_ORDERDATE FROM   ORDERS   o JOI"
THR_Q174,three_table_joins,148834.5517,125057.6961,173721.549,3,OK,"SELECT n.N_NAME        AS supplier_nation, AVG(DATEDIFF(l.L_RECEIPTDATE, l.L_SHI"
THR_Q175,three_table_joins,37431.2231,32987.6339,44756.2091,3,OK,"SELECT r.R_NAME        AS region, MONTH(o.O_ORDERDATE) AS peak_month, COUNT(o.O_"
THR_Q176,three_table_joins,141571.652,136227.8552,151798.5249,3,OK,"SELECT r.R_NAME            AS region, YEAR(l.L_SHIPDATE)  AS ship_year, COUNT(CA"
THR_Q180,three_table_joins,78848.2063,39353.1778,130425.766,3,OK,"SELECT c.C_MKTSEGMENT, YEAR(o.O_ORDERDATE) AS yr, SUM(l.L_EXTENDEDPRICE * (1 - l"
THR_Q181,three_table_joins,126194.3707,97013.7651,146715.2872,3,OK,"SELECT n.N_NAME        AS nation, SUM(CASE WHEN YEAR(o.O_ORDERDATE) = 1995 THEN "
THR_Q182,three_table_joins,43346.1792,37824.4569,53941.3269,3,OK,"SELECT s.S_NAME, n.N_NAME        AS nation, r.R_NAME        AS region, AVG(ps.PS"
THR_Q185,three_table_joins,101904.3272,82470.6931,112754.4167,3,OK,"SELECT r.R_NAME        AS customer_region, l.L_SHIPMODE, SUM(l.L_EXTENDEDPRICE *"
THR_Q186,three_table_joins,120080.9793,99750.164,140166.0979,3,OK,"SELECT c.C_MKTSEGMENT, AVG(o.O_TOTALPRICE)   AS avg_order_value, COUNT(DISTINCT "
THR_Q188,three_table_joins,7.398,0.5562,20.9298,3,OK,"SELECT c.C_NAME, n.N_NAME        AS nation, o.O_ORDERKEY, CASE WHEN o.O_TOTALPRI"
THR_Q189,three_table_joins,40206.5363,38720.1359,43178.0889,3,OK,"SELECT r.R_NAME        AS region, SUM(CASE WHEN o.O_TOTALPRICE < 30000  THEN 1 E"
THR_Q192,three_table_joins,41127.1863,39327.5461,44601.5019,3,OK,"SELECT c.C_CUSTKEY, c.C_NAME, n.N_NAME        AS nation FROM   CUSTOMER c JOIN  "
TWO_Q001,two_table_joins,10239.0232,9820.0409,11047.684,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q002,two_table_joins,18072.5815,17726.8248,18687.758,3,OK,"SELECT o.O_ORDERKEY, c.C_ACCTBAL FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUST"
TWO_Q003,two_table_joins,39092.9557,33029.1371,50399.6711,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q004,two_table_joins,3742.6548,3729.0392,3750.556,3,OK,"SELECT o.O_ORDERKEY, c.C_NATIONKEY FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CU"
TWO_Q005,two_table_joins,14528.7393,14344.6949,14843.9651,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q006,two_table_joins,9020.1672,8911.603,9101.0749,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q007,two_table_joins,8065.7644,8026.4881,8090.77,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q008,two_table_joins,3577.9384,3296.2098,4117.1823,3,OK,"SELECT o.O_ORDERKEY, c.C_ACCTBAL FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUST"
TWO_Q009,two_table_joins,4057.0902,4054.7619,4061.229,3,OK,"SELECT o.O_ORDERKEY, c.C_NATIONKEY FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CU"
TWO_Q010,two_table_joins,13204.3158,13110.4503,13373.1363,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q011,two_table_joins,30792.8056,30629.56,30939.4069,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q012,two_table_joins,28617.8971,28553.551,28689.9672,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q013,two_table_joins,1429.6623,1413.5838,1458.9152,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q014,two_table_joins,27924.7424,27897.8541,27940.5141,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q015,two_table_joins,8040.5656,7986.325,8104.8808,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q019,two_table_joins,88528.1657,82685.3368,94929.8954,3,OK,"SELECT o.O_ORDERKEY, l.L_SHIPDATE FROM   ORDERS  o JOIN   LINEITEM l ON o.O_ORDE"
TWO_Q024,two_table_joins,83907.8923,77048.033,96852.7288,3,OK,"SELECT o.O_ORDERKEY, l.L_SHIPDATE FROM   ORDERS  o JOIN   LINEITEM l ON o.O_ORDE"
TWO_Q026,two_table_joins,17793.6737,11018.487,30967.5682,3,OK,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART     p JOIN   PARTSUPP ps ON p.P"
TWO_Q027,two_table_joins,8886.7289,8778.6679,8951.714,3,OK,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART     p JOIN   PARTSUPP ps ON p.P"
TWO_Q028,two_table_joins,6788.0837,6240.2091,7745.0759,3,OK,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART     p JOIN   PARTSUPP ps ON p.P"
TWO_Q029,two_table_joins,5891.3523,5703.078,6013.7148,3,OK,"SELECT p.P_PARTKEY, ps.PS_AVAILQTY FROM   PART     p JOIN   PARTSUPP ps ON p.P_P"
TWO_Q030,two_table_joins,11718.202,11110.2479,12599.6411,3,OK,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART     p JOIN   PARTSUPP ps ON p.P"
TWO_Q031,two_table_joins,7221.2167,6908.1221,7835.7601,3,OK,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_SU"
TWO_Q032,two_table_joins,10227.9046,10161.377,10356.4239,3,OK,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S"
TWO_Q033,two_table_joins,6941.4028,6576.298,7286.4561,3,OK,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S"
TWO_Q034,two_table_joins,6680.0917,6651.017,6737.433,3,OK,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_SU"
TWO_Q035,two_table_joins,7166.3974,7129.2889,7202.4221,3,OK,"SELECT s.S_SUPPKEY, ps.PS_AVAILQTY FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_S"
TWO_Q036,two_table_joins,40257.4898,30537.3151,59679.4641,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q038,two_table_joins,12941.4677,6060.437,26301.383,3,OK,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART     p JOIN   PARTSUPP ps ON p.P"
TWO_Q039,two_table_joins,7514.8651,6969.4753,8250.2599,3,OK,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S"
TWO_Q040,two_table_joins,46799.3008,39893.3232,59947.541,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q042,two_table_joins,21767.3623,18112.73,28831.6159,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q044,two_table_joins,24033.6552,17978.241,35785.5177,3,OK,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART     p JOIN   PARTSUPP ps ON p.P"
TWO_Q045,two_table_joins,11390.5293,11292.546,11448.73,3,OK,"SELECT p.P_PARTKEY, ps.PS_AVAILQTY FROM   PART     p JOIN   PARTSUPP ps ON p.P_P"
TWO_Q046,two_table_joins,14646.0666,14257.3709,14890.794,3,OK,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S"
TWO_Q047,two_table_joins,11029.4067,10994.504,11061.9831,3,OK,"SELECT s.S_SUPPKEY, ps.PS_AVAILQTY FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S_S"
TWO_Q048,two_table_joins,1.9407,0.5481,4.3151,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q049,two_table_joins,1.0566,0.6778,1.492,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY"
TWO_Q050,two_table_joins,4.71,3.69,5.501,3,OK,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS  o JOIN   LINEITEM l ON o.O_ORDE"
TWO_Q051,two_table_joins,3.2864,1.462,6.0911,3,OK,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS  o JOIN   LINEITEM l ON o.O_ORDE"
TWO_Q052,two_table_joins,1.2619,1.224,1.2949,3,OK,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART     p JOIN   PARTSUPP ps ON p.P"
TWO_Q053,two_table_joins,0.8066,0.7842,0.8199,3,OK,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN   PARTSUPP ps ON s.S"
TWO_Q054,two_table_joins,37611.7136,34439.467,41704.885,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q055,two_table_joins,34384.7064,33918.8542,34969.4579,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q056,two_table_joins,33680.5396,33418.9279,33918.0601,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q057,two_table_joins,32428.381,32268.4982,32542.264,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q058,two_table_joins,31018.4387,30816.499,31372.6261,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q059,two_table_joins,19934.8974,18702.291,20909.909,3,OK,"SELECT o.O_ORDERKEY, c.C_ACCTBAL FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY "
TWO_Q060,two_table_joins,18599.5406,18119.1609,19278.4078,3,OK,"SELECT o.O_ORDERKEY, c.C_ACCTBAL FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY "
TWO_Q061,two_table_joins,18328.4843,17342.293,19709.2359,3,OK,"SELECT o.O_ORDERKEY, c.C_ACCTBAL FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY "
TWO_Q062,two_table_joins,17340.4129,17140.8651,17564.4329,3,OK,"SELECT o.O_ORDERKEY, c.C_ACCTBAL FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY "
TWO_Q063,two_table_joins,29714.6286,28758.934,30619.432,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q064,two_table_joins,28785.3964,28225.4541,29841.193,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q065,two_table_joins,30561.4628,30000.5751,31246.9182,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q066,two_table_joins,23957.2821,23174.8381,24649.8811,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q067,two_table_joins,18631.2377,18333.22,18995.008,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q068,two_table_joins,9774.0544,9678.0939,9899.4009,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q069,two_table_joins,369.7206,366.807,374.7041,3,OK,"SELECT o.O_ORDERKEY, c.C_NATIONKEY FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKE"
TWO_Q070,two_table_joins,379.3139,372.1082,391.3963,3,OK,"SELECT o.O_ORDERKEY, c.C_NATIONKEY FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKE"
TWO_Q071,two_table_joins,357.2768,355.125,361.2223,3,OK,"SELECT o.O_ORDERKEY, c.C_NATIONKEY FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKE"
TWO_Q072,two_table_joins,1526.3369,1496.419,1585.309,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q073,two_table_joins,2738.4249,2644.2499,2843.8139,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q074,two_table_joins,7182.7923,6968.766,7493.8598,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q075,two_table_joins,534.8433,531.055,537.3268,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q076,two_table_joins,908.9652,900.5258,921.6299,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q077,two_table_joins,2911.1273,2870.893,2932.8198,3,OK,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS o JOIN CUSTOMER c ON o.O_CUSTKEY = c"
TWO_Q085,two_table_joins,10926.9599,7592.8152,17122.9739,3,OK,"SELECT o.O_ORDERKEY, l.L_DISCOUNT FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKE"
